performance_id,student_id,subject_name,studytime,failures,absences,final_marks,gpa,university_name
889,S0296,Geotechnical Engineering,4,1,9,70,8.0,GSR University
890,S0297,Environmental Engineering,2,1,10,61,7.0,GSR University
891,S0297,Transportation Engineering,2,1,10,41,5.0,GSR University
892,S0297,Geotechnical Engineering,2,1,10,40,5.0,GSR University
893,S0298,Structural Engineering,2,2,19,90,10.0,GSR University
894,S0298,Environmental Engineering,2,2,19,48,5.0,GSR University
895,S0298,Transportation Engineering,2,2,19,91,10.0,GSR University
896,S0299,Transportation Engineering,1,1,4,58,6.0,GSR University
897,S0299,Structural Engineering,1,1,4,83,9.0,GSR University
898,S0299,Geotechnical Engineering,1,1,4,53,6.0,GSR University
899,S0300,Environmental Engineering,1,0,28,38,4.0,GSR University
900,S0300,Transportation Engineering,1,0,28,76,8.0,GSR University
901,S0300,Geotechnical Engineering,1,0,28,91,10.0,GSR University
902,S0301,Electromagnetism,3,0,16,68,7.0,GSR University
903,S0301,Signals & Systems,3,0,16,62,7.0,GSR University
904,S0301,Circuit Theory,3,0,16,92,10.0,GSR University
905,S0302,Power Systems,3,1,16,80,9.0,GSR University
906,S0302,Signals & Systems,3,1,16,40,5.0,GSR University
907,S0302,Electromagnetism,3,1,16,68,7.0,GSR University
908,S0303,Signals & Systems,1,0,1,44,5.0,GSR University
909,S0303,Power Systems,1,0,1,68,7.0,GSR University
910,S0303,Circuit Theory,1,0,1,50,6.0,GSR University
911,S0304,Circuit Theory,3,1,11,72,8.0,GSR University
912,S0304,Electromagnetism,3,1,11,94,10.0,GSR University
913,S0304,Signals & Systems,3,1,11,93,10.0,GSR University
914,S0305,Electromagnetism,4,2,16,54,6.0,GSR University
915,S0305,Circuit Theory,4,2,16,60,7.0,GSR University
916,S0305,Signals & Systems,4,2,16,38,4.0,GSR University
917,S0306,Electromagnetism,2,2,23,56,6.0,GSR University
918,S0306,Signals & Systems,2,2,23,86,9.0,GSR University
919,S0306,Circuit Theory,2,2,23,62,7.0,GSR University
920,S0307,Signals & Systems,1,0,7,36,4.0,GSR University
921,S0307,Circuit Theory,1,0,7,59,6.0,GSR University
922,S0307,Power Systems,1,0,7,90,10.0,GSR University
923,S0308,Circuit Theory,4,0,9,73,8.0,GSR University
924,S0308,Electromagnetism,4,0,9,86,9.0,GSR University
925,S0308,Signals & Systems,4,0,9,57,6.0,GSR University
926,S0309,Electromagnetism,2,2,18,90,10.0,GSR University
927,S0309,Power Systems,2,2,18,46,5.0,GSR University
928,S0309,Signals & Systems,2,2,18,44,5.0,GSR University
929,S0310,Electromagnetism,1,0,20,81,9.0,GSR University
930,S0310,Circuit Theory,1,0,20,49,5.0,GSR University
931,S0310,Signals & Systems,1,0,20,82,9.0,GSR University
932,S0311,Circuit Theory,2,1,27,36,4.0,GSR University
933,S0311,Signals & Systems,2,1,27,41,5.0,GSR University
934,S0311,Electromagnetism,2,1,27,50,6.0,GSR University
935,S0312,Power Systems,3,2,17,62,7.0,GSR University
936,S0312,Circuit Theory,3,2,17,35,4.0,GSR University
937,S0312,Electromagnetism,3,2,17,89,9.0,GSR University
938,S0313,Circuit Theory,4,2,4,80,9.0,GSR University
939,S0313,Signals & Systems,4,2,4,88,9.0,GSR University
940,S0313,Electromagnetism,4,2,4,53,6.0,GSR University
941,S0314,Electromagnetism,3,1,22,79,8.0,GSR University
942,S0314,Signals & Systems,3,1,22,89,9.0,GSR University
943,S0314,Circuit Theory,3,1,22,87,9.0,GSR University
944,S0315,Circuit Theory,1,1,3,65,7.0,GSR University
945,S0315,Signals & Systems,1,1,3,93,10.0,GSR University
946,S0315,Electromagnetism,1,1,3,89,9.0,GSR University
947,S0316,Signals & Systems,1,2,0,68,7.0,GSR University
948,S0316,Electromagnetism,1,2,0,60,7.0,GSR University
949,S0316,Circuit Theory,1,2,0,39,4.0,GSR University
950,S0317,Circuit Theory,4,0,8,40,5.0,GSR University
951,S0317,Signals & Systems,4,0,8,53,6.0,GSR University
952,S0317,Electromagnetism,4,0,8,94,10.0,GSR University
953,S0318,Electromagnetism,3,1,14,58,6.0,GSR University
954,S0318,Signals & Systems,3,1,14,68,7.0,GSR University
955,S0318,Circuit Theory,3,1,14,56,6.0,GSR University
956,S0319,Signals & Systems,4,1,25,90,10.0,GSR University
957,S0319,Electromagnetism,4,1,25,60,7.0,GSR University
958,S0319,Circuit Theory,4,1,25,67,7.0,GSR University
959,S0320,Circuit Theory,4,1,8,92,10.0,GSR University
960,S0320,Electromagnetism,4,1,8,45,5.0,GSR University
961,S0320,Power Systems,4,1,8,91,10.0,GSR University
962,S0321,Power Systems,4,1,16,49,5.0,GSR University
963,S0321,Electromagnetism,4,1,16,61,7.0,GSR University
964,S0321,Signals & Systems,4,1,16,69,7.0,GSR University
965,S0322,Electromagnetism,1,1,1,40,5.0,GSR University
966,S0322,Circuit Theory,1,1,1,43,5.0,GSR University
967,S0322,Power Systems,1,1,1,54,6.0,GSR University
968,S0323,Electromagnetism,4,2,22,38,4.0,GSR University
969,S0323,Circuit Theory,4,2,22,92,10.0,GSR University
970,S0323,Signals & Systems,4,2,22,59,6.0,GSR University
971,S0324,Electromagnetism,3,2,20,87,9.0,GSR University
972,S0324,Power Systems,3,2,20,80,9.0,GSR University
973,S0324,Circuit Theory,3,2,20,86,9.0,GSR University
974,S0325,Power Systems,4,0,6,47,5.0,GSR University
975,S0325,Electromagnetism,4,0,6,49,5.0,GSR University
976,S0325,Signals & Systems,4,0,6,52,6.0,GSR University
977,S0326,Electromagnetism,2,2,26,68,7.0,GSR University
978,S0326,Circuit Theory,2,2,26,90,10.0,GSR University
979,S0326,Power Systems,2,2,26,80,9.0,GSR University
980,S0327,Power Systems,4,0,7,64,7.0,GSR University
981,S0327,Circuit Theory,4,0,7,48,5.0,GSR University
982,S0327,Signals & Systems,4,0,7,93,10.0,GSR University
983,S0328,Circuit Theory,1,1,25,82,9.0,GSR University
984,S0328,Power Systems,1,1,25,91,10.0,GSR University
985,S0328,Signals & Systems,1,1,25,53,6.0,GSR University
986,S0329,Electromagnetism,3,1,18,48,5.0,GSR University
987,S0329,Signals & Systems,3,1,18,43,5.0,GSR University
988,S0329,Power Systems,3,1,18,93,10.0,GSR University
989,S0330,Circuit Theory,1,2,14,72,8.0,GSR University
990,S0330,Signals & Systems,1,2,14,87,9.0,GSR University
991,S0330,Electromagnetism,1,2,14,70,8.0,GSR University
992,S0331,Signals & Systems,1,0,23,45,5.0,GSR University
993,S0331,Electromagnetism,1,0,23,87,9.0,GSR University
994,S0331,Circuit Theory,1,0,23,69,7.0,GSR University
995,S0332,Circuit Theory,2,1,8,62,7.0,GSR University
996,S0332,Electromagnetism,2,1,8,42,5.0,GSR University
997,S0332,Signals & Systems,2,1,8,36,4.0,GSR University
998,S0333,Electromagnetism,2,1,8,89,9.0,GSR University
999,S0333,Circuit Theory,2,1,8,50,6.0,GSR University
1000,S0333,Signals & Systems,2,1,8,63,7.0,GSR University
1001,S0334,Circuit Theory,4,1,11,80,9.0,GSR University
1002,S0334,Electromagnetism,4,1,11,84,9.0,GSR University
1003,S0334,Power Systems,4,1,11,55,6.0,GSR University
1004,S0335,Electromagnetism,1,0,2,43,5.0,GSR University
1005,S0335,Signals & Systems,1,0,2,43,5.0,GSR University
1006,S0335,Circuit Theory,1,0,2,38,4.0,GSR University
1007,S0336,Electromagnetism,2,0,7,74,8.0,GSR University
1008,S0336,Power Systems,2,0,7,46,5.0,GSR University
1009,S0336,Signals & Systems,2,0,7,88,9.0,GSR University
1010,S0337,Circuit Theory,3,2,8,63,7.0,GSR University
1011,S0337,Power Systems,3,2,8,56,6.0,GSR University
1012,S0337,Electromagnetism,3,2,8,74,8.0,GSR University
1013,S0338,Electromagnetism,2,0,28,62,7.0,GSR University
1014,S0338,Circuit Theory,2,0,28,62,7.0,GSR University
1015,S0338,Power Systems,2,0,28,38,4.0,GSR University
1016,S0339,Circuit Theory,1,2,21,68,7.0,GSR University
1017,S0339,Signals & Systems,1,2,21,61,7.0,GSR University
1018,S0339,Electromagnetism,1,2,21,89,9.0,GSR University
1019,S0340,Signals & Systems,4,2,5,52,6.0,GSR University
1020,S0340,Circuit Theory,4,2,5,51,6.0,GSR University
1021,S0340,Power Systems,4,2,5,46,5.0,GSR University
1022,S0341,Power Systems,3,2,27,63,7.0,GSR University
1023,S0341,Signals & Systems,3,2,27,79,8.0,GSR University
1024,S0341,Circuit Theory,3,2,27,83,9.0,GSR University
1025,S0342,Electromagnetism,2,2,15,72,8.0,GSR University
1026,S0342,Signals & Systems,2,2,15,83,9.0,GSR University
1027,S0342,Power Systems,2,2,15,80,9.0,GSR University
1028,S0343,Signals & Systems,4,2,19,73,8.0,GSR University
1029,S0343,Electromagnetism,4,2,19,55,6.0,GSR University
1030,S0343,Circuit Theory,4,2,19,87,9.0,GSR University
1031,S0344,Signals & Systems,2,1,10,43,5.0,GSR University
1032,S0344,Circuit Theory,2,1,10,58,6.0,GSR University
1033,S0344,Power Systems,2,1,10,71,8.0,GSR University
1034,S0345,Electromagnetism,1,0,18,75,8.0,GSR University
1035,S0345,Circuit Theory,1,0,18,73,8.0,GSR University
1036,S0345,Power Systems,1,0,18,47,5.0,GSR University
1037,S0346,Power Systems,3,2,12,35,4.0,GSR University
1038,S0346,Circuit Theory,3,2,12,74,8.0,GSR University
1039,S0346,Electromagnetism,3,2,12,78,8.0,GSR University
1040,S0347,Signals & Systems,4,0,20,67,7.0,GSR University
1041,S0347,Electromagnetism,4,0,20,79,8.0,GSR University
1042,S0347,Power Systems,4,0,20,60,7.0,GSR University
1043,S0348,Power Systems,2,0,7,57,6.0,GSR University
1044,S0348,Electromagnetism,2,0,7,64,7.0,GSR University
1045,S0348,Signals & Systems,2,0,7,79,8.0,GSR University
1046,S0349,Circuit Theory,1,2,19,38,4.0,GSR University
1047,S0349,Signals & Systems,1,2,19,64,7.0,GSR University
1048,S0349,Power Systems,1,2,19,67,7.0,GSR University
1049,S0350,Electromagnetism,2,0,18,46,5.0,GSR University
1050,S0350,Power Systems,2,0,18,92,10.0,GSR University
1051,S0350,Circuit Theory,2,0,18,85,9.0,GSR University
1052,S0351,Power Systems,3,1,28,85,9.0,GSR University
1053,S0351,Signals & Systems,3,1,28,45,5.0,GSR University
1054,S0351,Electromagnetism,3,1,28,47,5.0,GSR University
1055,S0352,Electromagnetism,2,2,21,62,7.0,GSR University
1056,S0352,Signals & Systems,2,2,21,37,4.0,GSR University
1057,S0352,Power Systems,2,2,21,54,6.0,GSR University
1058,S0353,Circuit Theory,1,1,28,64,7.0,GSR University
1059,S0353,Power Systems,1,1,28,74,8.0,GSR University
1060,S0353,Signals & Systems,1,1,28,36,4.0,GSR University
1061,S0354,Electromagnetism,2,2,10,49,5.0,GSR University
1062,S0354,Power Systems,2,2,10,60,7.0,GSR University
1063,S0354,Signals & Systems,2,2,10,71,8.0,GSR University
1064,S0355,Power Systems,1,2,24,62,7.0,GSR University
1065,S0355,Electromagnetism,1,2,24,55,6.0,GSR University
1066,S0355,Circuit Theory,1,2,24,88,9.0,GSR University
1067,S0356,Electromagnetism,4,2,12,72,8.0,GSR University
1068,S0356,Power Systems,4,2,12,92,10.0,GSR University
1069,S0356,Circuit Theory,4,2,12,64,7.0,GSR University
1070,S0357,Electromagnetism,2,2,2,57,6.0,GSR University
1071,S0357,Circuit Theory,2,2,2,74,8.0,GSR University
1072,S0357,Signals & Systems,2,2,2,45,5.0,GSR University
1073,S0358,Signals & Systems,1,1,3,73,8.0,GSR University
1074,S0358,Electromagnetism,1,1,3,68,7.0,GSR University
1075,S0358,Circuit Theory,1,1,3,90,10.0,GSR University
1076,S0359,Electromagnetism,3,0,23,54,6.0,GSR University
1077,S0359,Signals & Systems,3,0,23,53,6.0,GSR University
1078,S0359,Power Systems,3,0,23,63,7.0,GSR University
1079,S0360,Electromagnetism,2,2,10,45,5.0,GSR University
1080,S0360,Circuit Theory,2,2,10,83,9.0,GSR University
1081,S0360,Power Systems,2,2,10,83,9.0,GSR University
1082,S0361,Signals & Systems,1,1,15,65,7.0,GSR University
1083,S0361,Circuit Theory,1,1,15,38,4.0,GSR University
1084,S0361,Electromagnetism,1,1,15,83,9.0,GSR University
1085,S0362,Electromagnetism,1,1,23,45,5.0,GSR University
1086,S0362,Circuit Theory,1,1,23,79,8.0,GSR University
1087,S0362,Signals & Systems,1,1,23,38,4.0,GSR University
1088,S0363,Circuit Theory,2,1,10,85,9.0,GSR University
1089,S0363,Electromagnetism,2,1,10,84,9.0,GSR University
1090,S0363,Signals & Systems,2,1,10,40,5.0,GSR University
1091,S0364,Signals & Systems,3,0,29,71,8.0,GSR University
1092,S0364,Power Systems,3,0,29,76,8.0,GSR University
1093,S0364,Circuit Theory,3,0,29,94,10.0,GSR University
1094,S0365,Power Systems,3,1,3,63,7.0,GSR University
1095,S0365,Signals & Systems,3,1,3,47,5.0,GSR University
1096,S0365,Circuit Theory,3,1,3,93,10.0,GSR University
1097,S0366,Circuit Theory,4,0,12,39,4.0,GSR University
1098,S0366,Signals & Systems,4,0,12,71,8.0,GSR University
1099,S0366,Electromagnetism,4,0,12,75,8.0,GSR University
1100,S0367,Electromagnetism,2,0,21,85,9.0,GSR University
1101,S0367,Power Systems,2,0,21,37,4.0,GSR University
1102,S0367,Signals & Systems,2,0,21,76,8.0,GSR University
1103,S0368,Signals & Systems,1,2,25,78,8.0,GSR University
1104,S0368,Electromagnetism,1,2,25,55,6.0,GSR University
1105,S0368,Power Systems,1,2,25,78,8.0,GSR University
1106,S0369,Circuit Theory,4,2,0,69,7.0,GSR University
1107,S0369,Electromagnetism,4,2,0,47,5.0,GSR University
1108,S0369,Signals & Systems,4,2,0,81,9.0,GSR University
1109,S0370,Power Systems,4,2,28,52,6.0,GSR University
1110,S0370,Electromagnetism,4,2,28,74,8.0,GSR University
1111,S0370,Signals & Systems,4,2,28,56,6.0,GSR University
1112,S0371,Power Systems,2,2,4,62,7.0,GSR University
1113,S0371,Electromagnetism,2,2,4,39,4.0,GSR University
1114,S0371,Circuit Theory,2,2,4,51,6.0,GSR University
1115,S0372,Signals & Systems,2,2,26,88,9.0,GSR University
1116,S0372,Power Systems,2,2,26,79,8.0,GSR University
1117,S0372,Electromagnetism,2,2,26,81,9.0,GSR University
1118,S0373,Electromagnetism,1,1,10,90,10.0,GSR University
1119,S0373,Power Systems,1,1,10,54,6.0,GSR University
1120,S0373,Circuit Theory,1,1,10,75,8.0,GSR University
1121,S0374,Circuit Theory,4,1,16,82,9.0,GSR University
1122,S0374,Electromagnetism,4,1,16,78,8.0,GSR University
1123,S0374,Power Systems,4,1,16,78,8.0,GSR University
1124,S0375,Signals & Systems,2,2,22,67,7.0,GSR University
1125,S0375,Circuit Theory,2,2,22,58,6.0,GSR University
1126,S0375,Power Systems,2,2,22,57,6.0,GSR University
1127,S0376,Power Systems,3,0,18,87,9.0,GSR University
1128,S0376,Signals & Systems,3,0,18,48,5.0,GSR University
1129,S0376,Circuit Theory,3,0,18,61,7.0,GSR University
1130,S0377,Electromagnetism,3,2,14,69,7.0,GSR University
1131,S0377,Circuit Theory,3,2,14,82,9.0,GSR University
1132,S0377,Signals & Systems,3,2,14,43,5.0,GSR University
1133,S0378,Electromagnetism,1,0,16,72,8.0,GSR University
1134,S0378,Power Systems,1,0,16,37,4.0,GSR University
1135,S0378,Signals & Systems,1,0,16,93,10.0,GSR University
1136,S0379,Circuit Theory,3,1,28,84,9.0,GSR University
1137,S0379,Electromagnetism,3,1,28,66,7.0,GSR University
1138,S0379,Power Systems,3,1,28,56,6.0,GSR University
1139,S0380,Circuit Theory,3,2,21,55,6.0,GSR University
1140,S0380,Signals & Systems,3,2,21,50,6.0,GSR University
1141,S0380,Power Systems,3,2,21,46,5.0,GSR University
1142,S0381,Signals & Systems,4,2,23,81,9.0,GSR University
1143,S0381,Power Systems,4,2,23,69,7.0,GSR University
1144,S0381,Circuit Theory,4,2,23,53,6.0,GSR University
1145,S0382,Power Systems,2,0,7,37,4.0,GSR University
1146,S0382,Circuit Theory,2,0,7,35,4.0,GSR University
1147,S0382,Electromagnetism,2,0,7,70,8.0,GSR University
1148,S0383,Signals & Systems,1,2,4,43,5.0,GSR University
1149,S0383,Electromagnetism,1,2,4,35,4.0,GSR University
1150,S0383,Power Systems,1,2,4,70,8.0,GSR University
1151,S0384,Circuit Theory,3,2,8,38,4.0,GSR University
1152,S0384,Signals & Systems,3,2,8,64,7.0,GSR University
1153,S0384,Power Systems,3,2,8,65,7.0,GSR University
1154,S0385,Electromagnetism,3,2,13,66,7.0,GSR University
1155,S0385,Signals & Systems,3,2,13,68,7.0,GSR University
1156,S0385,Circuit Theory,3,2,13,79,8.0,GSR University
1157,S0386,Power Systems,3,1,15,68,7.0,GSR University
1158,S0386,Signals & Systems,3,1,15,76,8.0,GSR University
1159,S0386,Circuit Theory,3,1,15,94,10.0,GSR University
1160,S0387,Electromagnetism,2,1,25,94,10.0,GSR University
1161,S0387,Power Systems,2,1,25,68,7.0,GSR University
1162,S0387,Signals & Systems,2,1,25,73,8.0,GSR University
1163,S0388,Power Systems,3,1,23,88,9.0,GSR University
1164,S0388,Circuit Theory,3,1,23,63,7.0,GSR University
1165,S0388,Signals & Systems,3,1,23,73,8.0,GSR University
1166,S0389,Power Systems,1,0,8,55,6.0,GSR University
1167,S0389,Signals & Systems,1,0,8,53,6.0,GSR University
1168,S0389,Circuit Theory,1,0,8,87,9.0,GSR University
1169,S0390,Circuit Theory,1,1,16,44,5.0,GSR University
1170,S0390,Electromagnetism,1,1,16,44,5.0,GSR University
1171,S0390,Power Systems,1,1,16,70,8.0,GSR University
1172,S0391,Circuit Theory,4,1,13,87,9.0,GSR University
1173,S0391,Signals & Systems,4,1,13,58,6.0,GSR University
1174,S0391,Power Systems,4,1,13,49,5.0,GSR University
1175,S0392,Circuit Theory,3,0,26,89,9.0,GSR University
1176,S0392,Power Systems,3,0,26,65,7.0,GSR University
1177,S0392,Electromagnetism,3,0,26,48,5.0,GSR University
1178,S0393,Electromagnetism,4,1,10,91,10.0,GSR University
1179,S0393,Signals & Systems,4,1,10,65,7.0,GSR University
1180,S0393,Power Systems,4,1,10,83,9.0,GSR University
1181,S0394,Power Systems,2,1,21,58,6.0,GSR University
1182,S0394,Signals & Systems,2,1,21,84,9.0,GSR University
1183,S0394,Circuit Theory,2,1,21,42,5.0,GSR University
1184,S0395,Electromagnetism,1,0,28,35,4.0,GSR University
1185,S0395,Circuit Theory,1,0,28,77,8.0,GSR University
1186,S0395,Signals & Systems,1,0,28,53,6.0,GSR University
1187,S0396,Electromagnetism,2,1,14,83,9.0,GSR University
1188,S0396,Power Systems,2,1,14,40,5.0,GSR University
1189,S0396,Circuit Theory,2,1,14,82,9.0,GSR University
1190,S0397,Power Systems,1,0,25,67,7.0,GSR University
1191,S0397,Circuit Theory,1,0,25,94,10.0,GSR University
1192,S0397,Electromagnetism,1,0,25,61,7.0,GSR University
1193,S0398,Electromagnetism,3,1,14,77,8.0,GSR University
1194,S0398,Power Systems,3,1,14,47,5.0,GSR University
1195,S0398,Circuit Theory,3,1,14,71,8.0,GSR University
1196,S0399,Electromagnetism,4,2,16,64,7.0,GSR University
1197,S0399,Circuit Theory,4,2,16,43,5.0,GSR University
1198,S0399,Signals & Systems,4,2,16,55,6.0,GSR University
1199,S0400,Signals & Systems,3,0,9,82,9.0,GSR University
1200,S0400,Electromagnetism,3,0,9,73,8.0,GSR University
1201,S0400,Power Systems,3,0,9,62,7.0,GSR University
1202,S0401,Power Systems,3,1,13,41,5.0,GSR University
1203,S0401,Electromagnetism,3,1,13,75,8.0,GSR University
1204,S0401,Circuit Theory,3,1,13,47,5.0,GSR University
1205,S0402,Electromagnetism,1,2,1,72,8.0,GSR University
1206,S0402,Signals & Systems,1,2,1,45,5.0,GSR University
1207,S0402,Circuit Theory,1,2,1,88,9.0,GSR University
1208,S0403,Signals & Systems,4,0,22,43,5.0,GSR University
1209,S0403,Electromagnetism,4,0,22,58,6.0,GSR University
1210,S0403,Power Systems,4,0,22,42,5.0,GSR University
1211,S0404,Signals & Systems,2,2,27,74,8.0,GSR University
1212,S0404,Power Systems,2,2,27,88,9.0,GSR University
1213,S0404,Circuit Theory,2,2,27,88,9.0,GSR University
1214,S0405,Electromagnetism,1,2,2,88,9.0,GSR University
1215,S0405,Signals & Systems,1,2,2,88,9.0,GSR University
1216,S0405,Power Systems,1,2,2,44,5.0,GSR University
1217,S0406,Power Systems,3,0,9,72,8.0,GSR University
1218,S0406,Signals & Systems,3,0,9,58,6.0,GSR University
1219,S0406,Circuit Theory,3,0,9,36,4.0,GSR University
1220,S0407,Electromagnetism,4,1,9,81,9.0,GSR University
1221,S0407,Power Systems,4,1,9,72,8.0,GSR University
1222,S0407,Circuit Theory,4,1,9,51,6.0,GSR University
1223,S0408,Power Systems,4,0,10,60,7.0,GSR University
1224,S0408,Signals & Systems,4,0,10,72,8.0,GSR University
1225,S0408,Electromagnetism,4,0,10,35,4.0,GSR University
1226,S0409,Circuit Theory,4,2,16,61,7.0,GSR University
1227,S0409,Signals & Systems,4,2,16,88,9.0,GSR University
1228,S0409,Electromagnetism,4,2,16,87,9.0,GSR University
1229,S0410,Signals & Systems,3,1,8,41,5.0,GSR University
1230,S0410,Power Systems,3,1,8,66,7.0,GSR University
1231,S0410,Circuit Theory,3,1,8,66,7.0,GSR University
1232,S0411,Power Systems,1,2,25,46,5.0,GSR University
1233,S0411,Electromagnetism,1,2,25,50,6.0,GSR University
1234,S0411,Circuit Theory,1,2,25,50,6.0,GSR University
1235,S0412,Electromagnetism,4,0,6,43,5.0,GSR University
1236,S0412,Circuit Theory,4,0,6,66,7.0,GSR University
1237,S0412,Signals & Systems,4,0,6,45,5.0,GSR University
1238,S0413,Electromagnetism,1,0,21,75,8.0,GSR University
1239,S0413,Circuit Theory,1,0,21,63,7.0,GSR University
1240,S0413,Power Systems,1,0,21,68,7.0,GSR University
1241,S0414,Circuit Theory,1,2,27,60,7.0,GSR University
1242,S0414,Power Systems,1,2,27,74,8.0,GSR University
1243,S0414,Electromagnetism,1,2,27,43,5.0,GSR University
1244,S0415,Power Systems,4,1,10,51,6.0,GSR University
1245,S0415,Circuit Theory,4,1,10,93,10.0,GSR University
1246,S0415,Electromagnetism,4,1,10,60,7.0,GSR University
1247,S0416,Signals & Systems,2,0,25,79,8.0,GSR University
1248,S0416,Power Systems,2,0,25,53,6.0,GSR University
1249,S0416,Electromagnetism,2,0,25,45,5.0,GSR University
1250,S0417,Electromagnetism,4,2,27,83,9.0,GSR University
1251,S0417,Circuit Theory,4,2,27,81,9.0,GSR University
1252,S0417,Power Systems,4,2,27,86,9.0,GSR University
1253,S0418,Power Systems,2,0,14,84,9.0,GSR University
1254,S0418,Electromagnetism,2,0,14,60,7.0,GSR University
1255,S0418,Circuit Theory,2,0,14,83,9.0,GSR University
1256,S0419,Signals & Systems,4,0,10,84,9.0,GSR University
1257,S0419,Circuit Theory,4,0,10,72,8.0,GSR University
1258,S0419,Electromagnetism,4,0,10,61,7.0,GSR University
1259,S0420,Signals & Systems,4,0,25,40,5.0,GSR University
1260,S0420,Power Systems,4,0,25,72,8.0,GSR University
1261,S0420,Electromagnetism,4,0,25,56,6.0,GSR University
1262,S0421,Power Systems,2,1,13,37,4.0,GSR University
1263,S0421,Electromagnetism,2,1,13,64,7.0,GSR University
1264,S0421,Signals & Systems,2,1,13,40,5.0,GSR University
1265,S0422,Electromagnetism,4,0,10,82,9.0,GSR University
1266,S0422,Signals & Systems,4,0,10,45,5.0,GSR University
1267,S0422,Circuit Theory,4,0,10,47,5.0,GSR University
1268,S0423,Circuit Theory,3,1,8,82,9.0,GSR University
1269,S0423,Electromagnetism,3,1,8,90,10.0,GSR University
1270,S0423,Signals & Systems,3,1,8,93,10.0,GSR University
1271,S0424,Signals & Systems,1,2,4,57,6.0,GSR University
1272,S0424,Power Systems,1,2,4,89,9.0,GSR University
1273,S0424,Electromagnetism,1,2,4,72,8.0,GSR University
1274,S0425,Electromagnetism,2,1,3,93,10.0,GSR University
1275,S0425,Circuit Theory,2,1,3,68,7.0,GSR University
1276,S0425,Signals & Systems,2,1,3,51,6.0,GSR University
1277,S0426,Power Systems,1,1,1,42,5.0,GSR University
1278,S0426,Electromagnetism,1,1,1,64,7.0,GSR University
1279,S0426,Circuit Theory,1,1,1,66,7.0,GSR University
1280,S0427,Electromagnetism,2,0,10,54,6.0,GSR University
1281,S0427,Power Systems,2,0,10,58,6.0,GSR University
1282,S0427,Circuit Theory,2,0,10,84,9.0,GSR University
1283,S0428,Signals & Systems,2,0,4,62,7.0,GSR University
1284,S0428,Power Systems,2,0,4,76,8.0,GSR University
1285,S0428,Circuit Theory,2,0,4,77,8.0,GSR University
1286,S0429,Circuit Theory,2,1,22,71,8.0,GSR University
1287,S0429,Electromagnetism,2,1,22,61,7.0,GSR University
1288,S0429,Signals & Systems,2,1,22,91,10.0,GSR University
1289,S0430,Signals & Systems,4,0,12,90,10.0,GSR University
1290,S0430,Power Systems,4,0,12,89,9.0,GSR University
1291,S0430,Circuit Theory,4,0,12,61,7.0,GSR University
1292,S0431,Electromagnetism,1,0,28,54,6.0,GSR University
1293,S0431,Power Systems,1,0,28,54,6.0,GSR University
1294,S0431,Circuit Theory,1,0,28,87,9.0,GSR University
1295,S0432,Circuit Theory,3,0,6,51,6.0,GSR University
1296,S0432,Power Systems,3,0,6,52,6.0,GSR University
1297,S0432,Electromagnetism,3,0,6,79,8.0,GSR University
1298,S0433,Signals & Systems,4,0,26,35,4.0,GSR University
1299,S0433,Power Systems,4,0,26,92,10.0,GSR University
1300,S0433,Circuit Theory,4,0,26,60,7.0,GSR University
1301,S0434,Electromagnetism,4,2,9,75,8.0,GSR University
1302,S0434,Circuit Theory,4,2,9,39,4.0,GSR University
1303,S0434,Power Systems,4,2,9,92,10.0,GSR University
1304,S0435,Electromagnetism,2,1,23,38,4.0,GSR University
1305,S0435,Signals & Systems,2,1,23,39,4.0,GSR University
1306,S0435,Power Systems,2,1,23,45,5.0,GSR University
1307,S0436,Power Systems,3,1,18,41,5.0,GSR University
1308,S0436,Electromagnetism,3,1,18,81,9.0,GSR University
1309,S0436,Circuit Theory,3,1,18,89,9.0,GSR University
1310,S0437,Circuit Theory,4,0,20,54,6.0,GSR University
1311,S0437,Power Systems,4,0,20,49,5.0,GSR University
1312,S0437,Signals & Systems,4,0,20,84,9.0,GSR University
1313,S0438,Circuit Theory,1,0,15,62,7.0,GSR University
1314,S0438,Electromagnetism,1,0,15,80,9.0,GSR University
1315,S0438,Power Systems,1,0,15,91,10.0,GSR University
1316,S0439,Electromagnetism,2,2,2,81,9.0,GSR University
1317,S0439,Signals & Systems,2,2,2,58,6.0,GSR University
1318,S0439,Power Systems,2,2,2,61,7.0,GSR University
1319,S0440,Circuit Theory,4,1,28,37,4.0,GSR University
1320,S0440,Signals & Systems,4,1,28,68,7.0,GSR University
1321,S0440,Electromagnetism,4,1,28,91,10.0,GSR University
1322,S0441,Power Systems,1,2,12,87,9.0,GSR University
1323,S0441,Electromagnetism,1,2,12,75,8.0,GSR University
1324,S0441,Signals & Systems,1,2,12,91,10.0,GSR University
1325,S0442,Signals & Systems,4,1,5,74,8.0,GSR University
1326,S0442,Electromagnetism,4,1,5,41,5.0,GSR University
1327,S0442,Power Systems,4,1,5,73,8.0,GSR University
1328,S0443,Circuit Theory,1,2,18,62,7.0,GSR University
1329,S0443,Power Systems,1,2,18,46,5.0,GSR University
1330,S0443,Signals & Systems,1,2,18,72,8.0,GSR University
1331,S0444,Electromagnetism,4,2,8,92,10.0,GSR University
1332,S0444,Signals & Systems,4,2,8,84,9.0,GSR University
1333,S0444,Power Systems,4,2,8,64,7.0,GSR University
